GTA06,Latitude,Longitude
7024,43.49218743,-80.50350113
7025,43.49895801,-80.55565233
7026,43.49627748,-80.56446528
7027,43.48362523,-80.57579336
7028,43.49365217,-80.57918918
7029,43.48918135,-80.56032661
7030,43.48296274,-80.5487809
7031,43.48128748,-80.54058349
7032,43.47818757,-80.54626167
7033,43.47809193,-80.55233049
7034,43.48492707,-80.55568734
7035,43.4903196,-80.55043434
7036,43.48734009,-80.54739074
7037,43.48874167,-80.53754623
7038,43.48642769,-80.54193416
7039,43.48288769,-80.5319831
7040,43.47728001,-80.5587102
7041,43.46945958,-80.548667
7042,43.47086334,-80.54085271
7043,43.47444511,-80.54230672
7044,43.47089165,-80.53471915
7045,43.46729822,-80.53850508
7046,43.46591134,-80.53586961
7047,43.46976259,-80.53123784
7048,43.47634329,-80.53322693
7049,43.47370786,-80.52757744
7050,43.4785092,-80.52783003
7051,43.48018429,-80.52394468
7052,43.47583648,-80.52176721
7053,43.48176462,-80.51891145
7054,43.48396327,-80.51096547
7055,43.47547188,-80.51553725
7056,43.47819276,-80.51083159
7057,43.48123032,-80.50325149
7058,43.48358824,-80.49515058
7059,43.48974423,-80.48675825
7060,43.49951471,-80.48686492
7061,43.51338798,-80.47841132
7062,43.52081256,-80.48710745
7063,43.52976409,-80.44272066
7064,43.5052338,-80.43967682
7065,43.50835851,-80.46246399
7066,43.50060673,-80.47243216
7067,43.49350023,-80.46283801
7068,43.48957108,-80.47680969
7069,43.51541107,-80.41067104
7070,43.5022217,-80.40271553
7071,43.50055145,-80.39187049
7072,43.49490304,-80.40672998
7073,43.49359744,-80.42617724
7074,43.49443939,-80.38757433
7075,43.48389365,-80.38047323
7076,43.48858711,-80.40192809
7077,43.47876139,-80.3969158
7078,43.48780894,-80.4131127
7079,43.4764693,-80.40655271
7080,43.48201323,-80.41556263
7081,43.47239466,-80.41701764
7082,43.46716475,-80.43364183
7083,43.46956576,-80.44981637
7084,43.46442165,-80.46170092
7085,43.46219681,-80.45575741
7086,43.46266539,-80.44711623
7087,43.45636793,-80.44093364
7088,43.48447443,-80.42504396
7089,43.48496372,-80.44427634
7090,43.48813096,-80.4514601
7091,43.48075806,-80.44284657
7092,43.47424422,-80.4463665
7093,43.47671695,-80.46248272
7094,43.48184082,-80.46972634
7095,43.47673468,-80.47449427
7096,43.47007404,-80.46705458
7097,43.47829873,-80.48604698
7098,43.47412767,-80.50017503
7099,43.46756289,-80.50425964
7100,43.47271756,-80.50823719
7101,43.47111752,-80.51948971
7102,43.46524502,-80.5275111
7103,43.46402316,-80.52900762
7104,43.46132359,-80.52587761
7105,43.46345052,-80.52110706
7106,43.46658023,-80.523678
7107,43.46752275,-80.52858259
7108,43.46875861,-80.51550239
7109,43.46307196,-80.53387456
7110,43.45773657,-80.52907491
7111,43.4655807,-80.51208534
7112,43.45543606,-80.51387965
7113,43.45732511,-80.50900106
7114,43.45868133,-80.50705954
7115,43.46064285,-80.51286757
7116,43.46200637,-80.51687559
7117,43.45826379,-80.52090153
7118,43.45128811,-80.52061683
7119,43.45369484,-80.50822997
7120,43.45132058,-80.51203596
7121,43.46062931,-80.50519314
7122,43.46313264,-80.50465986
7123,43.46372991,-80.4982997
7124,43.46860049,-80.49427736
7125,43.46905968,-80.48774714
7126,43.47005472,-80.48008144
7127,43.46495023,-80.47862913
7128,43.46159112,-80.48793135
7129,43.45973559,-80.49481468
7130,43.45116451,-80.50219524
7131,43.45317473,-80.50427379
7132,43.45569052,-80.50305051
7133,43.45526259,-80.49860463
7134,43.45351302,-80.49662779
7135,43.45066897,-80.49783511
7136,43.45745449,-80.49811152
7137,43.44815973,-80.50799032
7138,43.44643303,-80.51197662
7139,43.44583939,-80.49598343
7140,43.44965455,-80.49347506
7141,43.45094539,-80.49079577
7142,43.44773638,-80.49944362
7143,43.45426449,-80.48919651
7144,43.45590259,-80.49161824
7145,43.45779055,-80.48596341
7146,43.45622586,-80.48463307
7147,43.4622765,-80.47715768
7148,43.46087553,-80.47654829
7149,43.45823082,-80.47714448
7150,43.45472259,-80.4741366
7151,43.45314547,-80.45855405
7152,43.44494275,-80.4855562
7153,43.44712363,-80.48130911
7154,43.44222461,-80.48666563
7155,43.45236732,-80.48396083
7156,43.45029271,-80.47826549
7157,43.45872809,-80.46548877
7158,43.45254625,-80.44869582
7159,43.44104952,-80.47573046
7160,43.44399376,-80.4729765
7161,43.44117671,-80.46726797
7162,43.43956953,-80.47177469
7163,43.43913673,-80.47828856
7164,43.43620167,-80.46852723
7165,43.43667991,-80.47812668
7166,43.44288076,-80.4640791
7167,43.45086672,-80.47048602
7168,43.44474853,-80.46354028
7169,43.43806299,-80.46001811
7170,43.43838715,-80.45112657
7171,43.44490109,-80.4490648
7172,43.43735258,-80.44150598
7173,43.446057,-80.43839603
7174,43.45198296,-80.43164636
7175,43.44433152,-80.42507987
7176,43.43677351,-80.43183955
7177,43.4303629,-80.45133372
7178,43.4306445,-80.43634665
7179,43.42407386,-80.43878445
7180,43.42687372,-80.44226803
7181,43.42023106,-80.45281354
7182,43.42111603,-80.43845331
7183,43.42167211,-80.42987824
7184,43.41767684,-80.43796523
7185,43.44951641,-80.41410739
7186,43.45114329,-80.40016163
7187,43.4411471,-80.41062228
7188,43.43040669,-80.41463755
7189,43.42929306,-80.42623574
7190,43.42447641,-80.42214737
7191,43.43404687,-80.46210667
7192,43.42678281,-80.46424679
7193,43.42591111,-80.47415521
7194,43.41686353,-80.46387393
7195,43.42381069,-80.45385039
7196,43.43216879,-80.47267018
7197,43.4187283,-80.45061408
7198,43.45689071,-80.42101315
7199,43.46149596,-80.40957886
7200,43.46866899,-80.40518179
7201,43.46784499,-80.3770978
7202,43.48904033,-80.35524019
7203,43.45745778,-80.38163715
7204,43.41464078,-80.42435614
7205,43.4111274,-80.44012978
7206,43.41553514,-80.44988877
7207,43.41264366,-80.47111695
7208,43.42189512,-80.48133493
7209,43.42088173,-80.49479946
7210,43.41579548,-80.50498231
7211,43.41502417,-80.49096309
7212,43.40864872,-80.48757878
7213,43.41497578,-80.51857806
7214,43.40670695,-80.51012954
7215,43.40799624,-80.53539223
7216,43.40303796,-80.52679936
7217,43.40203216,-80.56978418
7218,43.38463362,-80.54854962
7219,43.39768943,-80.54367445
7220,43.38878015,-80.5153753
7221,43.39231959,-80.50099615
7222,43.40173978,-80.48248588
7223,43.40544805,-80.46522312
7224,43.40515552,-80.45539059
7225,43.39001958,-80.48409584
7226,43.39553804,-80.4750453
7227,43.39858267,-80.46263456
7228,43.39234654,-80.46095576
7229,43.39249856,-80.44813675
7230,43.38321556,-80.45819278
7231,43.3948255,-80.43759628
7232,43.40474531,-80.444983
7233,43.39687193,-80.42591653
7234,43.40944724,-80.4154363
7235,43.39303513,-80.40449126
7236,43.41162116,-80.39495181
7237,43.40776099,-80.37490726
7238,43.48713791,-80.59755383
7239,43.48095722,-80.61553037
7240,43.46869667,-80.64143062
7241,43.47500826,-80.61066926
7242,43.48330573,-80.59280132
7243,43.47825602,-80.58785541
7244,43.47503606,-80.59098349
7245,43.46109202,-80.59891753
7246,43.46280539,-80.58886368
7247,43.46983936,-80.58609304
7248,43.46840434,-80.57564501
7249,43.47517846,-80.56618961
7250,43.44941374,-80.6181164
7251,43.4472988,-80.58393746
7252,43.44973262,-80.57583833
7253,43.46106223,-80.56905235
7254,43.45275573,-80.56479213
7255,43.45729505,-80.54699636
7256,43.46627093,-80.55762903
7257,43.46157608,-80.54866849
7258,43.45969936,-80.5348348
7259,43.45279532,-80.53642969
7260,43.44684248,-80.53265504
7261,43.47081743,-80.52495888
7262,43.45066308,-80.54586414
7263,43.43820118,-80.54980004
7264,43.44233023,-80.55459914
7265,43.44707773,-80.56012265
7266,43.44065013,-80.5675493
7267,43.43858891,-80.57458483
7268,43.43184014,-80.56426037
7269,43.42909401,-80.59586142
7270,43.42614672,-80.55838995
7271,43.41411409,-80.57399057
7272,43.43509717,-80.54283744
7273,43.41435413,-80.60228333
7274,43.44095643,-80.52829693
7275,43.40574302,-80.62446844
7276,43.44589518,-80.51811686
7277,43.44269711,-80.51764199
7278,43.43938462,-80.51415086
7279,43.41898608,-80.55534189
7280,43.43566268,-80.5225542
7281,43.41405169,-80.54188071
7282,43.42258553,-80.53466398
7283,43.42070182,-80.54607005
7284,43.42234831,-80.52377136
7285,43.43289857,-80.5317694
7286,43.43091762,-80.51726284
7287,43.42839983,-80.54355272
7288,43.42482254,-80.51164034
7289,43.43603005,-80.50743491
7290,43.43865271,-80.50080321
7291,43.44237924,-80.50700654
7292,43.44338646,-80.50161385
7293,43.44021709,-80.49212181
7294,43.4343823,-80.49315464
7295,43.43617757,-80.48381823
7296,43.43115544,-80.48261135
7297,43.42908893,-80.49969291
7298,43.39524539,-80.61056793
7299,43.38903993,-80.39388516
7300,43.4012891,-80.40412821
7301,43.39218731,-80.37844527
7302,43.40204729,-80.37103574
7303,43.41662116,-80.38109977
7304,43.41832279,-80.38986962
7305,43.42228228,-80.39511878
7306,43.43117664,-80.3929243
7307,43.43990293,-80.39681315
7308,43.44579425,-80.36958587
7309,43.44869591,-80.34561605
7310,43.45531258,-80.32281822
7311,43.45138596,-80.30583609
7312,43.43646224,-80.29361221
7313,43.42109952,-80.30520961
7314,43.43037253,-80.30994452
7315,43.43113456,-80.32209853
7316,43.4235366,-80.31579628
7317,43.41644408,-80.3202785
7318,43.43302807,-80.36916887
7319,43.41990809,-80.36960943
7320,43.42158688,-80.35790319
7321,43.42344213,-80.34385904
7322,43.42456977,-80.28901792
7323,43.41269354,-80.36289502
7324,43.40669464,-80.35741366
7325,43.39372861,-80.36670245
7326,43.39480411,-80.35765371
7327,43.39878368,-80.35753303
7328,43.40123119,-80.35264784
7329,43.39073596,-80.35879162
7330,43.38651401,-80.36005943
7331,43.39445767,-80.35072157
7332,43.39850009,-80.3480896
7333,43.39391802,-80.34552525
7334,43.39676505,-80.34064268
7335,43.40288288,-80.34041797
7336,43.41009518,-80.33986613
7337,43.40355895,-80.3325569
7338,43.39614594,-80.33356768
7339,43.39760265,-80.32890915
7340,43.38973818,-80.33862507
7341,43.39188472,-80.33126274
7342,43.38652636,-80.33008011
7343,43.38846638,-80.32128652
7344,43.39309765,-80.32240518
7345,43.39637944,-80.32380749
7346,43.39956807,-80.3247524
7347,43.40530648,-80.32679454
7348,43.41188317,-80.32075111
7349,43.40552745,-80.32091575
7350,43.40724942,-80.312989
7351,43.39931345,-80.3183125
7352,43.40095774,-80.31034862
7353,43.41141506,-80.3011402
7354,43.4142817,-80.28743451
7355,43.40311594,-80.30070416
7356,43.40616729,-80.29021971
7357,43.39339314,-80.31242079
7358,43.39729921,-80.29925688
7359,43.39916284,-80.28296437
7360,43.39356588,-80.29520761
7361,43.38652052,-80.30623323
7362,43.38610379,-80.29440525
7363,43.38834967,-80.27803319
7364,43.3788126,-80.28218008
7365,43.37437332,-80.29899349
7366,43.37412141,-80.30858636
7367,43.38290672,-80.31386328
7368,43.38000271,-80.31848177
7369,43.38378665,-80.3260427
7370,43.38154298,-80.32550616
7371,43.37869079,-80.32135597
7372,43.38812293,-80.34799017
7373,43.38235931,-80.33780296
7374,43.37822307,-80.33316478
7375,43.37835511,-80.32777492
7376,43.37242423,-80.31819849
7377,43.38204515,-80.35464232
7378,43.37199846,-80.32853121
7379,43.36723321,-80.34006533
7380,43.37195435,-80.35940349
7381,43.38000313,-80.38407633
7382,43.37688493,-80.4029708
7383,43.35985574,-80.39975863
7384,43.3657484,-80.37945708
7385,43.36306922,-80.33043952
7386,43.36467255,-80.32250681
7387,43.35989186,-80.31845488
7388,43.36421092,-80.31537126
7389,43.36169721,-80.30905837
7390,43.35641573,-80.31416404
7391,43.35801261,-80.32136036
7392,43.35681799,-80.32583419
7393,43.35472527,-80.33771475
7394,43.34723035,-80.33344753
7395,43.34945059,-80.32121713
7396,43.34194886,-80.32454491
7397,43.34257205,-80.33907865
7398,43.33565652,-80.32683808
7399,43.33721291,-80.30877446
7400,43.34518239,-80.29353594
7401,43.34157073,-80.30981709
7402,43.34708624,-80.31117237
7403,43.34914794,-80.30380864
7404,43.33987791,-80.29282529
7405,43.34171949,-80.27527655
7406,43.34823093,-80.28296299
7407,43.35357598,-80.29225788
7408,43.35131521,-80.2981609
7409,43.35313136,-80.30962625
7410,43.35958836,-80.30051938
7411,43.36574707,-80.29737798
7412,43.36750002,-80.30412423
7413,43.36013219,-80.29218656
7414,43.35569211,-80.2858099
7415,43.35660369,-80.27651234
7416,43.35101802,-80.26425217
7417,43.3392464,-80.24258627
7418,43.3522086,-80.24966275
7419,43.37478261,-80.25773643
7420,43.36811055,-80.26531044
7421,43.36793284,-80.27563412
7422,43.36518818,-80.28628424
7423,43.37748537,-80.23907215
7424,43.38190516,-80.21338321
7425,43.35531623,-80.20405687
7426,43.35138894,-80.2297245
7427,43.35272425,-80.21028008
7428,43.38500933,-80.22851736
7429,43.32474603,-80.26472036
7430,43.33590619,-80.26889826
7431,43.32114938,-80.29582068
7432,43.33152271,-80.29840908
7433,43.32764125,-80.31341844
7434,43.31822564,-80.31792699
7435,43.31771512,-80.33724215
7436,43.31401335,-80.38077701
7437,43.32575344,-80.35405028
7438,43.34340924,-80.35539402
7439,43.3390584,-80.38763294
7440,43.34402581,-80.41454122
7441,43.3203687,-80.41815106
7442,43.28357608,-80.46515412
7443,43.33359475,-80.43254939
7444,43.32795867,-80.47495994
7445,43.35426662,-80.56922807
7446,43.33055354,-80.70696311
7447,43.37167515,-80.68720544
7448,43.39612892,-80.67859683
7449,43.46344087,-80.68818931
7450,43.45701384,-80.74730106
7451,43.47728831,-80.76718136
7452,43.53858935,-80.7614986
7453,43.31197698,-80.45544485
7454,43.61890382,-80.75162758
7455,43.58393908,-80.67147721
7456,43.49928834,-80.73870656
7457,43.53512693,-80.59616486
7458,43.5277429,-80.55771891
7459,43.59935901,-80.59619825
7460,43.66216164,-80.56943436
7461,43.55317444,-80.53128081
7462,43.5696558,-80.45411994
7463,43.54702763,-80.39363544
7464,43.50824747,-80.56250834
7465,43.38133977,-80.41782953
7466,43.37678863,-80.4309523
7467,43.36676568,-80.49820169
7468,43.36935618,-80.46975807
7469,43.49164026,-80.60996633
7470,43.44488836,-80.2981064
7471,43.41883713,-80.33182202
7472,43.38174804,-80.44596667
7473,43.36987432,-80.44673874
7474,43.38039217,-80.48416209
7475,43.38220054,-80.47353216
7476,43.37799921,-80.49315548
7477,43.43299276,-80.30050548
7478,43.42299779,-80.2969113
7479,43.44016705,-80.31891356
7480,43.43779437,-80.30879247
7481,43.42002376,-80.32182418
7482,43.42967828,-80.33310398
7483,43.43419423,-80.34672911
7484,43.31313044,-80.30173019
7485,43.30750062,-80.26032414
7486,43.30408766,-80.2937755
7487,43.31106121,-80.25915374
7488,43.29645113,-80.313342
7489,43.295752,-80.36642995
7490,43.29873302,-80.33522033
7491,43.29734222,-80.32011382
7492,43.35733692,-80.36153807
7493,43.2937325,-80.40329946
7494,43.27965137,-80.44168918
7495,43.2993181,-80.4176599
7496,43.28427042,-80.41293017
7497,43.28334965,-80.3873471
7498,43.29391373,-80.44974219
7499,43.35048857,-80.47575635
7500,43.33438588,-80.44604104
7501,43.35848136,-80.42240537
7502,43.3526622,-80.43818593
7503,43.34153189,-80.47828381
7504,43.37834919,-80.5935129
7505,43.36388323,-80.52761244
7506,43.35024728,-80.53205475
7507,43.37162043,-80.63890848
7508,43.33970197,-80.65755865
7509,43.35733476,-80.69985862
7510,43.34682175,-80.61262353
7511,43.38738079,-80.65493767
7512,43.36969655,-80.71731989
7513,43.38642458,-80.69970646
7514,43.38415646,-80.72413826
7515,43.39867943,-80.64980879
7516,43.39422829,-80.66300106
7517,43.40579504,-80.6516932
7518,43.4421322,-80.66416922
7519,43.42070717,-80.64876527
7520,43.43546557,-80.62874202
7521,43.41913621,-80.69089263
7522,43.43311659,-80.72137646
7523,43.4082994,-80.71335694
7524,43.40896283,-80.67437623
7525,43.5117231,-80.83371965
7526,43.49558141,-80.79383983
7527,43.55496776,-80.80176889
7528,43.60307162,-80.71145273
7529,43.58705993,-80.77686177
7530,43.57031991,-80.73596713
7531,43.58085229,-80.72839829
7532,43.56625796,-80.63655605
7533,43.58109085,-80.62718199
7534,43.52276076,-80.62249692
7535,43.50170333,-80.65952419
7536,43.52533659,-80.65172061
7537,43.54397514,-80.70514789
7538,43.54407268,-80.66496131
7539,43.54167647,-80.6320183
7540,43.50016667,-80.70211422
7541,43.49918546,-80.63904241
7542,43.50015852,-80.67221648
7543,43.48951631,-80.68262578
7544,43.50787575,-80.59497912
7545,43.52453385,-80.61573622
7546,43.5447846,-80.55272842
7547,43.58687717,-80.55407205
7548,43.58938092,-80.57461204
7549,43.60860993,-80.56445239
7550,43.6576094,-80.52904064
7551,43.63074341,-80.52949261
7552,43.63195349,-80.57141003
7553,43.6349102,-80.57788862
7554,43.62453954,-80.49438037
7555,43.60552732,-80.52577395
7556,43.55973728,-80.58322279
7557,43.5252439,-80.51728613
7558,43.58508837,-80.52777408
7559,43.5902677,-80.47614032
7560,43.54160847,-80.50255883
7561,43.60047784,-80.48750575
7562,43.57124812,-80.4954939
7563,43.56472089,-80.41302986
7564,43.58514733,-80.47285821
7565,43.54660978,-80.49478773
7566,43.55961489,-80.47281228
7567,43.54455395,-80.46634569
7568,43.59961667,-80.4489028
7569,43.53552569,-80.39211078
7570,43.51992787,-80.38038917
7571,43.50877522,-80.36701552
7572,43.50948127,-80.55134495
7573,43.4701722,-80.34557426
7574,43.4933767,-80.3371671
7575,43.4782126,-80.3241042
7576,43.50337227,-80.36311746
8001,43.55745538,-80.22068969
8002,43.55686326,-80.20760024
8003,43.54754594,-80.20916216
8004,43.55323744,-80.21861498
8005,43.55283472,-80.19731609
8006,43.54801473,-80.19243006
8007,43.54136353,-80.20132508
8008,43.56239664,-80.20186661
8009,43.55448475,-80.22373323
8010,43.57558852,-80.2170441
8011,43.57198423,-80.22587246
8012,43.56208407,-80.21916013
8013,43.56917272,-80.21725708
8014,43.56073589,-80.23416878
8015,43.56482681,-80.23119131
8016,43.5657734,-80.20813717
8017,43.56965599,-80.2088216
8018,43.56938073,-80.2433737
8019,43.5740154,-80.2394637
8020,43.57878574,-80.23235452
8021,43.58104924,-80.22468532
8022,43.57723465,-80.25227364
8023,43.58596527,-80.26398252
8024,43.57848275,-80.26961429
8025,43.56522101,-80.26434182
8026,43.5722419,-80.25833842
8027,43.57007438,-80.26715463
8028,43.56734818,-80.25793656
8029,43.56623919,-80.25178669
8030,43.57168046,-80.24862213
8031,43.56135649,-80.24956987
8032,43.55878646,-80.26085657
8033,43.56155766,-80.25668649
8034,43.55816121,-80.25102004
8035,43.55388354,-80.253234
8036,43.5560478,-80.23386297
8037,43.5580632,-80.23701775
8038,43.56285258,-80.24338972
8039,43.56071693,-80.2467295
8040,43.55167887,-80.24005735
8041,43.55844681,-80.24812298
8042,43.55590532,-80.24318637
8043,43.55166362,-80.24683563
8044,43.55376163,-80.2306467
8045,43.5510743,-80.22808732
8046,43.54937807,-80.22420625
8047,43.54845115,-80.23297044
8048,43.5502207,-80.23776059
8049,43.54623063,-80.23857926
8050,43.54713572,-80.22727336
8051,43.54250421,-80.23749002
8052,43.5444756,-80.2305994
8053,43.54185263,-80.22740532
8054,43.53744793,-80.23640458
8055,43.54056564,-80.21714265
8056,43.52759176,-80.23170437
8057,43.53265088,-80.22428467
8058,43.53481971,-80.23101614
8059,43.52299134,-80.2335499
8060,43.52522001,-80.23826438
8061,43.53219302,-80.20312602
8062,43.52135143,-80.20519545
8063,43.52645064,-80.21168354
8064,43.51699841,-80.19868566
8065,43.52765322,-80.22001031
8066,43.53318853,-80.21053023
8067,43.52678832,-80.19847831
8068,43.52219331,-80.19176219
8069,43.51838753,-80.18634303
8070,43.50300425,-80.19062247
8071,43.51405375,-80.19513633
8072,43.50831632,-80.1886633
8073,43.51297067,-80.17919519
8074,43.5086839,-80.19826564
8075,43.5017732,-80.19249868
8076,43.50057134,-80.19980694
8077,43.51355506,-80.21874835
8078,43.5073645,-80.21487935
8079,43.51890292,-80.20840158
8080,43.51523581,-80.21210668
8081,43.51058335,-80.20460048
8082,43.5216755,-80.21912837
8083,43.52134251,-80.23008077
8084,43.52479902,-80.22531856
8085,43.51826588,-80.22458778
8086,43.49822718,-80.21411135
8087,43.49092306,-80.20657662
8088,43.50575898,-80.22914015
8089,43.50855451,-80.22472663
8090,43.51444046,-80.23898865
8091,43.51581946,-80.23417153
8092,43.51076015,-80.23560745
8093,43.51360986,-80.2273807
8094,43.51772629,-80.23540225
8095,43.51865466,-80.23763305
8096,43.52183754,-80.24104921
8097,43.51798606,-80.24452925
8098,43.50087096,-80.232497
8099,43.49984825,-80.24296798
8100,43.50710092,-80.24587236
8101,43.50669779,-80.23649693
8102,43.51296634,-80.25127102
8103,43.53504706,-80.24187717
8104,43.53205849,-80.23623366
8105,43.53233497,-80.24690692
8106,43.52876143,-80.24082702
8107,43.52297215,-80.25027861
8108,43.52653153,-80.24549524
8109,43.52805161,-80.25450032
8110,43.53885389,-80.24431362
8111,43.53797807,-80.24989686
8112,43.54797552,-80.24756473
8113,43.54361214,-80.2486804
8114,43.54239272,-80.24604345
8115,43.54472637,-80.24405135
8116,43.54523768,-80.24631347
8117,43.54707354,-80.25209028
8118,43.54495069,-80.25004398
8119,43.54060997,-80.24286832
8120,43.54898249,-80.2526089
8121,43.54659779,-80.24764703
8122,43.54017027,-80.25862085
8123,43.54260495,-80.26135496
8124,43.53768824,-80.25570541
8125,43.54203687,-80.25344024
8126,43.54518089,-80.25624988
8127,43.55426173,-80.26897715
8128,43.55440926,-80.26016861
8129,43.55013066,-80.26329255
8130,43.54687876,-80.25889784
8131,43.55187768,-80.27514982
8132,43.54609169,-80.26702355
8133,43.54941452,-80.2717393
8134,43.5437105,-80.26403517
8135,43.56457726,-80.28218529
8136,43.5641438,-80.27177866
8137,43.56867562,-80.27485336
8138,43.56189592,-80.27640628
8139,43.55535535,-80.27828117
8140,43.55849945,-80.28376653
8141,43.55870652,-80.27547836
8142,43.55575582,-80.29758936
8143,43.54902987,-80.28350135
8144,43.55145455,-80.28698216
8145,43.55398093,-80.29037176
8146,43.55969905,-80.29136335
8147,43.54628197,-80.28346114
8148,43.54427545,-80.27939201
8149,43.54773013,-80.2757515
8150,43.54126263,-80.28028722
8151,43.54149814,-80.28420715
8152,43.54300453,-80.2690914
8153,43.53625499,-80.2768304
8154,43.5389481,-80.2729045
8155,43.53882092,-80.26379616
8156,43.54033097,-80.26539078
8157,43.53551622,-80.26802306
8158,43.53206337,-80.26797441
8159,43.53790048,-80.26130675
8160,43.53180842,-80.25786756
8161,43.53565102,-80.25896389
8162,43.53223817,-80.26271253
8163,43.52800304,-80.263714
8164,43.5271789,-80.27960628
8165,43.52395859,-80.26562704
8166,43.52720536,-80.27227112
8167,43.52633461,-80.28712857
8168,43.51759003,-80.27359693
8169,43.52198339,-80.29332461
8170,43.51666488,-80.28339555
8171,43.52182451,-80.28104407
8172,43.52409279,-80.29005213
8173,43.53458184,-80.28165996
8174,43.53065396,-80.28511044
8175,43.53876466,-80.29380643
8176,43.54184864,-80.28999107
8177,43.53863038,-80.28712118
8178,43.53401945,-80.2916122
8179,43.52982431,-80.30649009
8180,43.5250424,-80.30506947
8181,43.52656825,-80.29382687
8182,43.53108073,-80.29782584
8183,43.53412811,-80.30067192
8184,43.54580199,-80.29026214
8185,43.55276815,-80.30006256
8186,43.54910587,-80.30462837
8187,43.5491304,-80.29486763
8188,43.54371938,-80.29761316
8189,43.53645882,-80.32055719
8190,43.53170126,-80.31417219
8191,43.53785773,-80.30565799
8192,43.54347048,-80.31272835
8193,43.48433143,-80.21779787
8194,43.49256468,-80.22453342
8195,43.48867025,-80.17620002
8196,43.49138175,-80.18906053
8197,43.49701047,-80.19150347
8198,43.49454411,-80.18415159
8199,43.48617587,-80.19724582
8200,43.47960138,-80.18837461
8201,43.48533761,-80.18067179
8202,43.49845668,-80.17794488
8203,43.49317149,-80.17021892
8204,43.50637211,-80.17021424
8205,43.50115574,-80.18528681
8206,43.49982974,-80.16135072
8207,43.50386125,-80.18063976
8301,43.53719097,-80.18554054
8302,43.55252912,-80.16857745
8303,43.51983318,-80.14138246
8304,43.45175226,-80.28237285
8305,43.4550068,-80.24438077
8306,43.48858844,-80.0982681
8307,43.47168726,-80.14991911
8308,43.48811599,-80.15340513
8309,43.46593307,-80.06708308
8310,43.46884844,-80.12581636
8311,43.46199947,-80.20231418
8312,43.47225861,-80.17352621
8313,43.42670841,-80.15219888
8314,43.41309318,-80.23877009
8315,43.44811087,-80.11419126
8316,43.44470711,-80.09484502
8317,43.45674223,-80.15393752
8318,43.48529949,-80.25538346
8319,43.57105542,-80.29999476
8320,43.55608275,-80.32056254
8321,43.58750515,-80.32464669
8322,43.51959021,-80.3128429
8323,43.54141181,-80.33704831
8324,43.52797038,-80.35328162
8325,43.55483322,-80.35975802
8326,43.57331654,-80.34436216
8327,43.47918768,-80.29416612
8328,43.58729574,-80.21452531
8329,43.58370649,-80.24103652
8330,43.61214015,-80.26801927
8331,43.56683435,-80.18649442
8332,43.60551394,-80.31482555
8333,43.49485295,-80.27410693
8334,43.50544823,-80.2878045
8335,43.58332908,-80.28373974
8336,43.59754158,-80.29902874
8337,43.51265506,-80.26323369
8338,43.4905197,-80.30658582
8339,43.50910175,-80.33005958
8340,43.6274991,-80.41017105
8341,43.65226585,-80.46255398
8342,43.69039637,-80.50334029
8343,43.59287008,-80.36991762
8344,43.68609799,-80.42777021
8345,43.62079634,-80.32791864
8346,43.6530714,-80.35768368
8347,43.63905922,-80.3000931
8348,43.72649826,-80.44229088
8349,43.66747087,-80.32530066
8350,43.6773554,-80.39327342
8351,43.70731014,-80.37783101
8352,43.70023232,-80.34302879
8353,43.77049536,-80.40828795
8354,43.7381357,-80.30110583
8355,43.79003051,-80.3175065
8356,43.81127047,-80.3721943
8357,43.75805765,-80.32787974
8358,43.57572523,-80.16900471
8359,43.59894417,-80.20168257
8360,43.62749579,-80.24186362
8361,43.67235046,-80.22129465
8362,43.71018235,-80.27454894
8363,43.62522196,-80.11236537
8364,43.64880926,-80.1496586
8365,43.6157467,-80.14121095
8366,43.61960862,-80.18310297
8367,43.65091734,-80.27478064
8368,43.67513349,-80.3084971
8369,43.59120864,-80.14798594
8370,43.79225981,-80.14046374
8371,43.82415169,-80.13584608
8372,43.78925116,-80.09558167
8373,43.76621877,-80.1977705
8374,43.68169947,-80.05196928
8375,43.7298818,-80.14300187
8376,43.74043916,-80.02143421
8377,43.70663735,-80.08596345
8378,43.67311229,-80.12370279
8379,43.6481842,-80.08924509
8380,43.77020351,-80.06659323
8401,43.9228846,-80.12058112
8402,43.92569819,-80.09898714
8403,43.90496119,-80.11886934
8404,43.91443623,-80.09367472
8405,43.92391483,-80.07876634
8411,44.18968046,-80.10249318
8412,44.08091855,-80.20108866
8413,43.98050438,-80.2343249
8414,44.14947427,-80.29162573
8415,44.01952581,-80.06076335
8416,43.95173644,-80.36719501
8417,43.84419052,-80.2453099
8501,44.38347215,-79.68719277
8502,44.37423372,-79.69187018
8503,44.37825157,-79.69628327
8504,44.38918989,-79.70102124
8505,44.39748496,-79.67226031
8506,44.3938378,-79.66355866
8507,44.40552429,-79.6612646
8508,44.40200791,-79.68568006
8509,44.41298994,-79.65827564
8510,44.41244611,-79.677893
8511,44.41785843,-79.68578062
8512,44.40897465,-79.6969567
8513,44.41792591,-79.7025253
8514,44.40922513,-79.70754762
8515,44.40869857,-79.72147968
8516,44.39919784,-79.71168475
8517,44.39542024,-79.7340863
8518,44.39005057,-79.72155225
8519,44.3838287,-79.73586707
8520,44.37410041,-79.73100856
8521,44.37183563,-79.71413641
8522,44.35287789,-79.72295827
